,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,accommodates,bedrooms,beds,instant_bookable,price,Clothing,Entertainment,Exercise,Kitchen,Luxury,Outdoor,Parking,Security,Streaming,Technology,Views,Ward,Privacy,review_scores_rating,Target
821,1.0,1.0,0.98,0.39646102343376377,1,1.7702985856469355,1.0,0,45.0,1,1,0,1,1,1,1,1,1,0,0,5,2,4.91,1
822,1.0,1.0,0.92,1.0,5,2.0,2.0,0,229.0,1,1,0,1,0,0,0,1,1,0,0,1,1,4.63,0
823,3.0,1.0,0.57,1.0,1,1.0,1.0,0,70.0,1,0,0,1,0,1,0,1,0,0,0,5,1,4.83,1
824,2.0,0.9,0.92,0.0,2,1.7702985856469355,2.0,1,47.0,1,0,0,0,0,0,0,1,0,0,0,1,2,4.49,0
825,2.0,0.9,0.92,0.0,2,1.7702985856469355,1.0,1,49.0,1,0,0,0,0,0,0,1,0,0,0,1,2,4.67,0
826,1.0,1.0,0.96,0.0,5,1.0,3.0,0,50.0,1,1,0,1,0,1,1,1,1,0,0,5,1,4.69,0
829,1.0,1.0,1.0,1.0,4,1.7702985856469355,3.0,1,198.0,1,1,0,1,0,1,0,1,1,0,0,6,1,4.96,1
830,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,1.0,0,100.0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0,0
831,1.0,1.0,1.0,1.0,6,2.0,3.0,0,143.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.86,1
832,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,2.0,0,146.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.8,1
833,1.0,1.0,0.94,1.0,2,1.7702985856469355,1.0,1,201.0,1,0,0,1,0,1,1,1,0,0,0,6,1,4.96,1
834,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,1,115.0,1,0,0,0,0,0,0,1,0,0,0,1,1,4.85,1
835,1.0,1.0,0.67,1.0,6,4.0,5.0,0,130.0,1,0,0,1,0,1,1,1,0,0,0,7,1,4.73,1
837,1.0,1.0,1.0,0.39646102343376377,1,1.0,1.0,1,56.0,1,1,0,1,0,1,0,1,0,0,0,2,2,4.63,0
838,3.0,0.9,0.91,0.0,5,1.7702985856469355,2.0,0,75.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.2,0
839,3.0,0.75,0.63,0.0,4,1.0,1.0,0,84.0,1,0,0,1,1,0,0,1,0,0,0,4,1,4.25,0
840,1.0,1.0,0.99,1.0,8,3.0,4.0,0,372.0,1,1,0,1,0,1,0,1,0,0,1,1,1,4.92,1
841,1.0,1.0,0.92,0.39646102343376377,1,1.7702985856469355,1.0,0,85.0,1,1,0,1,0,1,0,1,1,0,0,1,2,4.78,1
842,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,45.0,1,0,0,0,0,0,0,1,0,0,0,5,2,4.86,1
843,2.0,1.0,0.9,0.39646102343376377,4,1.7702985856469355,1.0,0,122.0,1,0,0,1,0,1,0,1,0,0,0,6,2,4.91,1
844,1.0,1.0,1.0,0.0,2,1.0,2.0,0,121.0,1,0,0,1,1,1,0,1,0,0,0,5,1,4.53,0
845,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,2.0,2.0,0,108.0,1,0,0,1,0,1,0,1,0,0,0,6,1,5.0,1
846,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,41.0,1,0,0,0,0,0,0,1,0,0,0,5,2,5.0,1
847,1.0,1.0,1.0,0.39646102343376377,1,1.7702985856469355,1.0,1,81.0,1,0,0,1,1,1,1,1,0,0,0,8,2,4.98,1
848,3.0,1.0,0.9298995663090619,0.0,4,2.0,2.0,0,199.0,0,0,0,0,0,1,0,1,0,0,0,6,1,4.75,1
849,2.0,0.98,0.92,0.0,3,1.0,2.0,1,308.0,1,0,1,1,0,0,0,1,0,0,0,2,1,5.0,1
851,2.0,0.98,0.92,0.0,3,1.0,2.0,1,308.0,1,0,1,1,0,0,0,1,0,0,0,2,1,3.33,0
852,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,10,3.0,5.0,0,300.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.55,0
853,2.0,0.98,0.92,0.0,5,2.0,2.0,1,474.0,1,0,1,1,0,0,0,1,0,0,0,2,1,4.5,0
854,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.7702985856469355,2.0,1,99.0,0,0,0,0,0,0,1,1,0,0,0,3,1,4.74,1
855,2.0,1.0,1.0,0.0,6,3.0,3.0,0,375.0,1,0,0,1,1,1,0,1,0,0,0,6,1,4.97,1
856,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,1,1.7702985856469355,1.0,0,30.0,1,0,0,0,0,0,1,1,0,0,0,1,2,4.0,0
857,2.0,0.98,0.92,0.0,5,2.0,2.0,1,474.0,1,0,1,1,0,0,0,1,0,0,0,2,1,4.4,0
858,1.0,1.0,1.0,1.0,2,1.7702985856469355,1.0,1,124.0,1,1,0,1,0,0,0,1,1,0,0,1,1,4.88,1
859,1.0,1.0,0.84,0.0,2,1.0,1.0,0,80.0,1,1,0,1,0,0,0,1,1,0,0,5,1,4.61,0
860,1.0,1.0,0.95,1.0,4,1.0,5.0,0,229.0,1,1,0,1,0,1,1,1,1,0,0,1,1,4.83,1
861,1.3098230912476723,0.9654562383612664,1.0,0.0,4,1.0,1.0,0,68.0,1,0,0,0,0,0,1,1,0,0,0,5,1,4.88,1
862,2.0,0.6,0.86,0.0,4,2.0,2.0,0,230.0,1,0,0,1,0,1,0,1,1,0,1,5,1,5.0,1
863,3.0,1.0,0.96,1.0,6,2.0,2.0,0,199.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.9,1
864,1.0,1.0,0.98,0.39646102343376377,3,1.7702985856469355,1.0,1,166.0,1,0,1,1,1,1,0,1,0,0,1,2,2,4.65,0
865,3.0,1.0,1.0,0.0,8,5.0,7.0,1,400.0,1,0,0,0,0,1,0,1,0,0,0,3,1,5.0,1
866,3.0,0.6,0.0,0.39646102343376377,1,1.7702985856469355,1.0,0,60.0,1,0,0,1,0,1,0,1,0,0,0,3,2,4.92,1
867,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,100.0,1,0,0,0,1,0,0,1,0,0,0,2,1,0.0,0
869,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,2.0,0,80.0,1,0,0,0,0,0,0,1,0,0,0,1,2,4.83,1
870,3.0,0.73,0.27,0.39646102343376377,6,2.0,3.0,0,140.0,1,1,0,1,0,1,0,1,0,0,0,5,1,4.44,0
871,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.7702985856469355,2.0,0,99.0,0,0,1,0,0,0,0,1,0,0,0,3,3,0.0,0
872,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,89.0,1,0,0,0,0,0,0,1,0,0,0,1,1,4.71,1
873,1.0,1.0,0.99,1.0,4,2.0,2.0,0,228.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.92,1
874,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,1.0,0,57.0,1,0,0,0,0,0,1,1,0,0,0,1,1,4.59,0
875,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,93.0,1,0,0,1,0,1,1,1,0,0,0,5,2,4.91,1
876,1.0,1.0,1.0,1.0,3,1.0,2.0,0,141.0,1,0,0,1,0,1,0,1,1,0,0,1,1,5.0,1
877,1.0,1.0,1.0,0.0,4,1.0,2.0,0,120.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.78,1
879,1.0,1.0,0.9,0.39646102343376377,2,1.7702985856469355,1.0,0,101.0,1,0,1,1,0,1,1,1,0,0,0,8,2,4.5,0
880,1.0,1.0,1.0,1.0,2,1.7702985856469355,1.0,0,114.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.87,1
881,1.0,0.9,0.94,0.0,5,1.7702985856469355,2.0,0,76.0,1,0,0,0,0,0,0,1,0,0,0,1,1,4.77,1
882,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,1,33.0,0,0,0,0,0,0,1,1,0,0,0,5,2,4.33,0
883,1.0,1.0,0.8,1.0,1,1.0,1.0,0,96.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.8,1
884,2.0,1.0,1.0,1.0,6,3.0,4.0,1,190.0,1,0,0,1,0,0,0,1,0,0,0,6,1,5.0,1
885,2.0,1.0,0.97,1.0,3,1.0,1.0,0,95.0,1,0,0,1,0,0,1,1,0,1,0,1,1,4.95,1
886,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,6,3.0,3.0,0,170.0,1,0,0,1,1,0,0,1,0,0,0,1,1,4.96,1
887,1.0,0.9,1.0,1.0,10,3.0,3.0,0,449.0,1,1,0,1,0,1,1,1,1,0,0,5,1,4.91,1
888,2.0,1.0,0.97,1.0,4,2.0,3.0,0,235.0,1,1,0,1,0,1,1,1,1,0,0,4,1,4.97,1
889,1.0,1.0,1.0,1.0,2,1.0,1.0,0,89.0,1,1,0,1,0,1,0,1,1,0,0,4,1,4.89,1
891,1.3098230912476723,0.9654562383612664,0.0,0.0,1,1.7702985856469355,1.0,0,65.0,1,0,1,0,0,0,0,1,0,0,0,1,1,5.0,1
892,1.0,1.0,0.88,0.0,4,2.0,4.0,0,795.0,1,0,0,1,1,1,1,1,0,1,0,2,1,4.83,1
893,1.0,1.0,0.98,0.39646102343376377,3,1.7702985856469355,2.0,1,154.0,1,0,1,1,1,1,0,1,0,0,1,2,2,4.7,0
894,1.0,1.0,1.0,0.0,3,1.7702985856469355,2.0,0,52.0,1,0,0,0,0,0,1,1,0,0,0,4,1,4.72,1
895,1.0,0.9,0.94,0.0,4,1.7702985856469355,1.0,1,70.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.84,1
896,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,1,1.7702985856469355,1.0,0,130.0,0,0,0,0,0,0,0,0,0,0,0,4,2,5.0,1
897,2.0,1.0,0.75,0.39646102343376377,4,2.0,3.0,0,123.0,1,0,0,1,1,1,1,1,0,0,0,5,1,4.68,0
898,1.0,1.0,1.0,1.0,6,3.0,3.0,0,507.0,1,1,0,1,1,1,1,1,1,1,0,1,1,4.91,1
899,1.0,1.0,0.99,1.0,4,1.0,1.0,1,115.0,1,0,0,0,0,0,1,1,0,0,0,6,1,4.89,1
900,1.0,1.0,0.97,0.39646102343376377,1,1.7702985856469355,3.0,0,55.0,1,1,1,1,1,1,1,1,1,1,1,1,2,4.31,0
901,2.0,1.0,1.0,0.0,6,4.0,5.0,0,485.0,1,0,0,1,0,1,1,1,0,0,0,3,1,4.81,1
902,1.0,1.0,0.93,1.0,4,1.0,1.0,0,159.0,1,0,0,1,0,0,1,1,0,0,0,6,1,4.93,1
903,1.0,0.91,0.97,1.0,7,2.0,3.0,0,167.0,1,1,0,1,0,1,0,1,1,1,0,1,1,4.84,1
904,1.0,1.0,0.97,1.0,2,1.0,1.0,0,146.0,1,1,0,1,1,1,0,1,0,0,0,2,1,4.91,1
905,1.0,1.0,0.96,1.0,3,1.0,2.0,0,146.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.91,1
906,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,5,2.0,2.0,0,100.0,1,0,0,0,0,0,1,1,0,0,0,5,1,5.0,1
907,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,2.0,0,65.0,0,0,0,0,0,0,0,1,0,0,0,1,2,4.82,1
908,1.0,1.0,0.99,0.39646102343376377,2,1.0,1.0,1,115.0,1,0,0,1,0,1,1,1,0,0,0,6,1,4.81,1
909,1.3098230912476723,0.9654562383612664,0.9298995663090619,1.0,2,1.0,1.0,0,143.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.97,1
910,1.0,1.0,1.0,1.0,4,1.0,2.0,0,133.0,1,1,0,1,0,1,1,1,1,1,0,5,1,4.95,1
911,1.0,1.0,1.0,1.0,12,5.0,7.0,0,950.0,1,1,0,1,0,1,0,1,0,0,0,6,1,4.89,1
912,1.0,1.0,1.0,1.0,4,1.0,2.0,0,135.0,1,1,0,1,0,1,1,1,1,1,1,5,1,4.98,1
913,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,110.0,1,0,0,1,0,1,1,1,0,0,0,6,1,5.0,1
914,1.0,0.99,0.98,1.0,6,2.0,3.0,0,331.0,1,0,0,1,0,0,1,1,0,0,0,1,1,4.91,1
915,2.0,1.0,0.77,1.0,4,2.0,4.0,0,200.0,1,1,0,1,0,1,1,1,1,1,0,4,1,5.0,1
916,1.0,0.75,0.73,1.0,2,1.7702985856469355,1.0,1,135.0,1,0,0,0,0,0,0,1,0,0,0,2,2,4.85,1
917,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,3.0,3.0,0,325.0,1,0,0,0,1,0,1,1,0,0,0,6,1,5.0,1
918,1.0,1.0,1.0,1.0,12,6.0,6.0,0,1200.0,1,0,0,1,1,1,1,1,0,1,0,3,1,4.93,1
919,1.0,0.75,0.73,1.0,2,1.7702985856469355,1.0,1,149.0,0,0,0,0,0,0,0,1,0,0,0,2,2,5.0,1
920,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,1.0,1,103.0,1,0,0,1,0,1,1,1,0,0,0,4,1,4.84,1
921,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,14,5.0,7.0,0,750.0,1,1,0,1,1,1,1,1,0,0,0,3,1,5.0,1
923,1.0,1.0,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,82.0,1,0,0,1,1,1,1,1,0,0,0,3,2,4.97,1
924,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,5,2.0,2.0,0,130.0,1,0,0,1,1,0,0,1,0,0,0,1,1,4.79,1
925,1.0,0.75,0.73,1.0,2,1.0,1.0,1,179.0,0,0,0,0,0,0,0,1,0,0,0,2,2,4.43,0
926,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,2.0,0,130.0,1,0,0,0,0,0,0,1,0,0,0,2,1,4.96,1
928,1.0,1.0,1.0,1.0,4,2.0,1.0,0,5000.0,1,0,0,1,1,0,1,1,0,0,0,6,1,5.0,1
929,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,3,2.0,1.0,0,117.0,1,0,0,0,0,0,0,0,0,0,0,5,1,5.0,1
930,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,8,4.0,3.0,0,225.0,0,0,0,0,0,0,0,1,0,0,0,6,1,5.0,1
931,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,8,3.0,3.0,0,199.0,1,0,0,1,0,0,0,1,0,0,0,6,1,4.83,1
932,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,130.0,1,0,1,0,0,0,0,1,0,0,0,2,1,5.0,1
933,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,5,1.0,2.0,0,500.0,1,0,0,0,1,0,0,1,0,0,0,6,1,5.0,1
934,1.0,1.0,1.0,1.0,3,1.0,1.0,0,127.0,1,1,0,1,0,0,1,1,0,0,0,6,1,4.9,1
937,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,8,3.0,4.0,0,1250.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.88,1
938,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,52.0,1,0,0,1,0,0,0,1,0,0,0,1,2,4.9,1
939,1.0,1.0,1.0,1.0,4,2.0,2.0,0,353.0,1,0,1,1,0,0,0,1,0,0,0,2,1,4.9,1
940,1.0,1.0,0.98,1.0,4,1.0,2.0,0,140.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.92,1
941,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,6,2.0,2.0,0,162.0,1,0,0,0,1,0,0,1,0,0,0,6,1,4.7,0
942,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,80.0,1,0,0,1,0,1,0,1,0,0,0,1,2,4.86,1
945,1.0,1.0,1.0,0.39646102343376377,1,1.7702985856469355,1.0,1,70.0,1,0,0,0,0,0,1,1,0,0,0,3,2,4.99,1
946,1.0,1.0,0.9,1.0,3,1.0,1.0,0,246.0,1,1,0,1,0,1,0,1,1,0,0,1,1,4.98,1
947,1.0,1.0,0.98,0.39646102343376377,9,4.0,5.0,0,228.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.83,1
948,2.0,1.0,0.5,0.0,2,1.7702985856469355,1.0,0,115.0,0,0,0,1,0,0,0,1,0,0,0,4,1,4.0,0
949,1.0,1.0,1.0,1.0,2,1.0,1.0,0,171.0,1,0,0,1,0,0,0,1,0,1,0,1,1,5.0,1
950,1.0,1.0,1.0,1.0,4,1.0,2.0,0,121.0,1,1,0,1,0,1,1,1,1,0,1,6,1,4.93,1
951,1.0,1.0,0.99,1.0,4,1.0,1.0,0,80.0,1,0,0,1,0,1,1,1,0,0,0,6,1,4.89,1
952,1.0,1.0,1.0,0.0,4,1.0,2.0,1,125.0,1,0,0,1,0,0,1,1,0,0,0,6,1,4.97,1
954,2.0,0.9,0.92,0.0,2,1.7702985856469355,1.0,1,52.0,1,0,0,0,0,0,0,1,0,0,0,1,2,4.58,0
955,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,3,3.0,4.0,0,185.0,1,1,1,1,1,1,1,1,0,1,0,2,1,4.77,1
956,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,215.0,0,0,0,0,0,0,1,1,0,0,0,5,1,4.84,1
957,2.0,0.9,0.92,0.0,2,1.7702985856469355,1.0,1,46.0,1,0,0,0,0,0,0,1,0,0,0,1,2,4.3,0
958,1.0,1.0,0.99,1.0,12,6.0,8.0,0,549.0,1,1,0,1,0,1,1,1,0,0,0,5,1,4.95,1
959,1.0,1.0,1.0,1.0,2,1.0,1.0,0,96.0,1,0,0,1,1,1,1,1,0,0,0,3,1,4.95,1
960,1.0,0.75,0.73,1.0,2,1.0,1.0,1,125.0,0,0,0,0,0,0,0,1,0,0,0,2,2,4.8,1
961,1.0,0.75,0.73,1.0,2,1.0,1.0,1,149.0,0,0,0,0,0,0,0,1,0,0,0,2,2,5.0,1
962,3.0,1.0,0.5,0.0,2,1.0,1.0,0,175.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.79,1
963,1.0,1.0,1.0,1.0,2,1.0,1.0,0,83.0,1,1,0,0,0,0,1,1,1,0,0,5,1,4.81,1
964,1.0,1.0,0.95,1.0,4,1.0,1.0,0,111.0,1,0,0,1,0,0,0,1,1,0,0,6,1,4.93,1
965,4.0,0.33,0.75,0.39646102343376377,1,1.7702985856469355,1.0,0,65.0,1,0,0,0,0,1,1,1,0,0,0,4,2,4.86,1
966,1.0,0.75,0.73,1.0,2,1.0,1.0,1,159.0,0,0,0,0,0,0,0,1,0,0,0,2,2,4.67,0
967,1.0,0.75,0.73,1.0,2,1.0,1.0,1,165.0,1,0,0,0,0,0,0,1,0,0,0,2,2,4.71,1
968,1.0,1.0,1.0,0.39646102343376377,2,1.0,1.0,1,99.0,1,1,0,1,0,1,1,1,0,0,1,2,1,4.88,1
969,1.0,0.75,0.73,1.0,3,1.0,2.0,1,175.0,1,0,0,0,0,0,0,1,0,0,0,2,2,4.57,0
971,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.7702985856469355,1.0,0,60.0,1,0,1,0,0,0,0,1,0,0,0,3,1,5.0,1
972,2.0,0.89,1.0,0.0,1,1.0,1.0,0,80.0,1,0,1,1,0,0,0,1,0,0,1,6,1,4.8,1
973,1.0,1.0,1.0,1.0,4,1.0,2.0,0,100.0,1,1,0,1,1,1,1,1,1,1,0,5,1,4.91,1
975,1.0,1.0,1.0,1.0,4,1.0,2.0,0,143.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.98,1
976,1.0,1.0,1.0,1.0,5,2.0,2.0,1,183.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.97,1
977,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,2.0,0,99.0,0,0,1,0,0,0,0,1,0,0,0,2,1,4.85,1
978,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,54.0,0,0,0,1,0,0,1,1,0,0,0,5,2,5.0,1
979,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,5,2.0,2.0,0,155.0,1,0,0,1,1,1,1,1,0,0,0,1,1,4.64,0
980,1.0,1.0,1.0,0.0,3,1.0,2.0,0,118.0,1,0,0,1,0,1,1,1,0,0,0,6,1,4.71,1
981,4.0,0.0,0.9298995663090619,0.0,4,1.0,2.0,0,105.0,1,0,0,0,0,0,1,1,0,0,0,1,1,4.5,0
982,1.0,0.98,1.0,0.39646102343376377,2,1.7702985856469355,1.0,0,67.0,1,0,0,1,0,0,1,1,0,0,0,3,2,4.94,1
983,1.0,0.98,1.0,0.39646102343376377,2,1.7702985856469355,1.0,1,66.0,1,0,0,1,0,0,1,1,0,0,0,3,2,4.93,1
984,2.0,0.9,0.84,0.0,2,1.0,1.0,0,101.0,1,0,0,1,0,1,1,1,0,0,0,7,1,4.79,1
985,2.0,1.0,1.0,0.0,4,1.0,2.0,0,90.0,1,0,0,1,0,0,0,1,0,0,0,2,1,4.88,1
986,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,3,1.0,1.0,1,139.0,1,0,0,0,0,0,0,1,0,0,0,1,1,4.67,0
987,1.0,0.99,0.98,1.0,8,3.0,5.0,0,678.0,1,0,0,1,0,1,1,1,0,0,0,6,1,4.95,1
988,2.0,1.0,0.77,0.0,4,2.0,3.0,0,122.0,1,0,0,1,0,1,0,1,1,0,0,2,1,4.86,1
989,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,2.0,0,75.0,1,0,0,0,0,0,1,1,0,0,0,5,2,5.0,1
990,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.7702985856469355,1.0,0,120.0,1,0,1,0,0,0,0,0,0,0,0,3,1,0.0,0
991,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,5,3.0,2.0,0,300.0,1,0,0,1,1,1,1,1,0,1,0,3,1,5.0,1
993,1.0,1.0,1.0,1.0,4,1.0,1.0,0,188.0,1,0,0,1,0,1,1,1,0,0,0,6,1,4.74,1
994,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,100.0,1,0,0,0,0,0,1,1,0,0,0,5,2,5.0,1
995,1.0,1.0,1.0,1.0,2,1.0,1.0,0,74.0,1,1,0,1,0,1,0,1,0,1,0,6,1,4.87,1
996,4.0,0.38,0.0,0.0,10,5.0,9.0,0,400.0,1,0,0,1,0,1,1,1,0,0,0,4,1,5.0,1
997,1.0,1.0,0.99,1.0,4,1.0,2.0,0,147.0,1,1,0,1,0,1,0,1,0,0,1,6,1,4.88,1
998,3.0,1.0,0.93,0.0,3,2.0,2.0,0,249.0,1,0,0,1,1,1,0,1,0,0,1,2,1,4.69,0
999,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.7702985856469355,1.0,0,42.0,0,0,1,0,0,0,0,1,0,0,0,4,1,4.33,0
1001,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,3,1.0,1.0,0,133.0,0,0,0,0,0,0,0,1,0,0,0,2,1,4.25,0
1002,1.0,0.9,0.98,0.0,4,1.0,2.0,0,77.0,1,0,0,1,0,1,1,1,0,0,0,4,1,4.94,1
1003,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,5,2.0,3.0,0,240.0,1,0,0,0,0,0,0,1,0,0,0,2,1,5.0,1
1005,1.0,1.0,0.94,1.0,11,5.0,6.0,0,980.0,1,0,1,1,0,1,1,1,0,1,0,3,1,4.97,1
1006,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,51.0,0,0,0,0,1,0,1,1,0,0,0,5,2,5.0,1
1007,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,500.0,0,0,1,0,0,0,0,1,0,0,0,2,1,0.0,0
1008,1.0,1.0,0.99,1.0,3,1.7702985856469355,1.0,1,105.0,1,1,0,1,0,1,1,1,1,0,1,4,1,4.91,1
1010,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,1.0,1.0,0,175.0,1,0,0,0,0,0,0,0,0,0,0,1,2,5.0,1
1011,2.0,1.0,0.94,0.0,2,1.0,1.0,0,106.0,0,0,0,1,0,1,0,1,0,0,0,6,1,4.81,1
1012,2.0,1.0,0.38,0.0,12,5.0,7.0,0,1395.0,1,1,0,1,1,1,1,1,1,0,0,3,1,4.91,1
1013,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,4,1.0,2.0,0,130.0,1,0,0,0,0,0,0,1,0,0,0,4,1,4.76,1
1014,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,2,2.0,1.0,0,210.0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.0,1
1015,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,6,3.0,6.0,0,55.0,1,0,0,1,0,1,1,1,0,0,0,5,1,4.65,0
1016,1.0,0.98,0.98,0.0,5,2.0,2.0,1,408.0,1,0,1,1,0,0,0,1,0,0,0,2,1,4.56,0
1017,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.0,3,2.0,2.0,0,104.0,0,0,0,1,0,0,1,1,0,0,0,5,1,4.83,1
1018,3.0,0.86,0.83,0.0,2,1.0,1.0,0,100.0,0,0,0,1,0,0,0,1,0,0,0,1,1,4.6,0
1019,1.0,1.0,1.0,1.0,3,1.0,2.0,0,113.0,1,0,0,1,0,1,0,1,0,0,0,6,1,4.98,1
1021,1.0,1.0,1.0,1.0,6,3.0,3.0,0,635.0,1,1,1,1,1,1,1,1,1,0,0,4,1,4.92,1
1022,2.0,1.0,0.95,1.0,4,2.0,3.0,0,113.0,1,1,0,1,0,0,1,1,1,1,0,4,1,4.97,1
1024,1.0,1.0,0.98,0.0,8,5.0,5.0,1,440.0,1,0,0,1,1,1,1,1,0,0,0,4,1,4.91,1
1025,1.3098230912476723,0.9654562383612664,0.9298995663090619,0.39646102343376377,2,1.7702985856469355,1.0,0,300.0,1,0,0,0,0,0,0,1,0,0,0,1,2,5.0,1
1026,1.3098230912476723,0.9654562383612664,0.93,1.0,2,1.0,1.0,0,85.0,1,0,0,1,0,1,0,1,0,0,0,5,1,4.96,1
1027,1.0,1.0,1.0,0.0,6,2.0,3.0,0,100.0,1,0,0,1,0,0,0,1,0,0,0,1,1,4.72,1
1028,1.0,1.0,0.97,0.39646102343376377,2,1.7702985856469355,1.0,0,85.0,1,0,0,1,0,0,0,1,0,1,0,6,2,4.93,1
1029,1.0,1.0,1.0,1.0,9,3.0,6.0,1,278.0,1,1,0,1,0,1,1,1,1,1,1,6,1,4.94,1
1030,3.0,1.0,0.95,0.0,6,2.0,4.0,0,270.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.79,1
1031,1.0,1.0,1.0,0.0,8,4.0,4.0,0,652.0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.83,1
